epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.0001164815570790341,0.018069852,0.00079652556,8.180515024997161e-05,0.015695842,0.00054628414
1,7.762433116453118e-05,0.015527069,0.00051949243,6.955489827582287e-05,0.014501022,0.00046702227
2,6.87549281941769e-05,0.014658922,0.00046338124,6.392653780427309e-05,0.013940358,0.0004333493
3,6.344913706692787e-05,0.014038452,0.0004299903,6.025328020898312e-05,0.013421049,0.00040760523
4,6.015089516358488e-05,0.013603358,0.0004095773,5.7970380202540365e-05,0.013349302,0.00039833147
5,5.810249869433496e-05,0.013315175,0.0003971383,5.5024556943838406e-05,0.012852495,0.0003847994
6,5.6672859128634115e-05,0.01311255,0.00038840607,5.4880280719692774e-05,0.012829154,0.00037924974
7,5.558563260601506e-05,0.012957722,0.00038178076,5.4180207222725456e-05,0.012661991,0.00037096997
8,5.468898732956736e-05,0.012833153,0.00037655473,5.420506640078578e-05,0.012664385,0.00036895357
9,5.3996103374545445e-05,0.0127341645,0.00037248855,5.471084286896962e-05,0.012674694,0.00036723277
10,5.3418405696869154e-05,0.012651865,0.0003690229,5.445368356547672e-05,0.012643234,0.0003636778
11,5.293308627366082e-05,0.0125812385,0.00036588067,5.306499305428443e-05,0.012486414,0.00036063002
12,5.2471023143588174e-05,0.012516872,0.00036316563,5.158276396169235e-05,0.012291454,0.00035713208
13,5.216407524145856e-05,0.01246751,0.00036114105,5.1188712944712156e-05,0.012193372,0.00035169962
14,5.1812861941505825e-05,0.01241778,0.00035904648,5.082906497887731e-05,0.012140964,0.0003495511
15,5.1519169719420734e-05,0.012374763,0.0003572159,5.092524885317373e-05,0.012082458,0.00034670552
16,5.12182455202035e-05,0.012330795,0.00035528964,5.061437589589011e-05,0.012082114,0.00034681743
17,5.1018717482764165e-05,0.012302353,0.00035416082,5.008817402260351e-05,0.012049169,0.000347365
18,5.0784073944724225e-05,0.012267911,0.00035272946,5.007471002760137e-05,0.012046119,0.0003462165
19,5.058843870719847e-05,0.012238037,0.00035158772,4.980247331965996e-05,0.011966145,0.00034309356
20,5.0403135887902735e-05,0.012208627,0.0003502206,4.945327134733055e-05,0.011912774,0.00034105213
21,5.020157800180299e-05,0.012177094,0.00034904171,4.956026315728168e-05,0.011858206,0.00033907962
22,5.0018072210949285e-05,0.012151043,0.00034810015,4.951843225385081e-05,0.011853554,0.0003388464
23,4.984262334968064e-05,0.012122632,0.000346916,4.921621950459998e-05,0.01182052,0.0003383568
24,4.9709138414910834e-05,0.012101354,0.00034625427,4.947960282007155e-05,0.0118084,0.0003378955
25,4.9555791903013334e-05,0.012080124,0.00034530822,4.97864468819417e-05,0.011829629,0.0003378592
26,4.941311113746273e-05,0.012057924,0.00034434072,4.954544726555013e-05,0.011818043,0.00033816494
27,4.9264955726753354e-05,0.0120348735,0.00034337147,4.890223580478723e-05,0.011714535,0.0003336799
28,4.9163696362938074e-05,0.012019273,0.00034285907,4.965139619893809e-05,0.0117839435,0.00033560352
29,4.9071935529659286e-05,0.01200002,0.0003421714,4.9595264099117875e-05,0.011824235,0.000335537
30,4.893181397805758e-05,0.011981891,0.0003413134,4.919965903022261e-05,0.011728153,0.0003326217
31,4.88466213097821e-05,0.011967789,0.00034084177,4.937184442899151e-05,0.011744382,0.00033294805
32,4.875841146323184e-05,0.011953131,0.00034017328,4.993290484492991e-05,0.011841022,0.00033658798
